1727,merge,1,29022,9,0,1,0,0,0,merge
1728,merge,1,28969,79,0,1,0,0,0,improvement
1730,merge,1,29022,69,0,0,0,0,1,merge
1731,merge,1,29019,4,0,1,0,0,0,merge
1732,merge,1,29022,4,0,1,0,0,0,merge
1735,merge,3,30068,73,0,0.666666667,0,0.333333333,0,merge
1741,merge,24,29018,152,10,0,0,0.05,0.95,merge
1742,merge,10,29261,554,0,0,0.375,0,0.625,improvement
1743,merge,15,29035,173,39,1,0,0,0,merge
1744,close,145,21072,14517,1768,1,0,0,0,close
1748,merge,18,29231,895,0,0.1875,0.1875,0,0.625,improvement
1749,close,2,29036,32,20,0,0,0,1,improvement
1754,merge,1,29018,2,0,1,0,0,0,merge
1755,merge,4,29031,40,0,0,0.75,0,0.25,merge
1756,merge,4,29038,165,0,0.5,0.5,0,0,merge
1761,merge,2,29051,18,0,1,0,0,0,merge
1762,merge,1,28977,83,0,0,0,1,0,merge
1763,merge,1,29050,33,0,1,0,0,0,improvement
1770,merge,6,28989,88,10,1,0,0,0,merge
1771,close,1,28962,18,0,1,0,0,0,close
1772,merge,1,28975,3,0,1,0,0,0,merge
1775,merge,3,28999,85,30,0,0,1,0,merge
1776,merge,2,28975,4,0,1,0,0,0,merge
1781,close,1,28976,1,0,0,0,0,1,close
1797,close,9,29102,629,0,0.125,0.875,0,0,close
1809,close,5,28981,18,9,0.75,0.25,0,0,close
1827,merge,1,29035,24,0,1,0,0,0,improvement
1829,merge,1,29036,13,0,1,0,0,0,merge
1831,merge,1,29035,8,0,1,0,0,0,improvement
1834,merge,4,29039,12,0,0.5,0.5,0,0,merge
1836,merge,10,29092,78,0,1,0,0,0,merge
1838,close,1,29035,2,0,1,0,0,0,close
1846,merge,1,29097,2,0,1,0,0,0,merge
1847,merge,4,29111,158,8,0,0,0,1,merge
1848,merge,1,29131,4,0,1,0,0,0,merge
1856,merge,1,30002,5,0,1,0,0,0,merge
1866,merge,1,29997,14,0,1,0,0,0,merge
1868,merge,4,30017,23,0,0,1,0,0,improvement
1869,merge,1,29997,2,0,1,0,0,0,merge
1880,merge,10,29210,574,0,0,0.142857143,0,0.857142857,improvement
1885,close,147,21119,16163,1985,1,0,0,0,close
1888,close,36,29993,1410,0,0.75,0,0.138888889,0.111111111,improvement
1899,close,1,30022,6,0,0,1,0,0,close
1902,merge,1,30017,2,0,0,0,1,0,merge
1905,close,10,30175,228,40,0.111111111,0.555555556,0,0.333333333,improvement
1911,merge,2,30102,16,14,1,0,0,0,improvement
1918,merge,1,30144,7,0,1,0,0,0,merge
1923,merge,3,30215,108,104,1,0,0,0,improvement
1927,merge,6,30176,39,0,1,0,0,0,merge
1930,close,6,30202,63,9,0,0.8,0,0.2,close
1934,merge,8,30204,566,14,0,0.428571429,0,0.571428571,improvement
1939,merge,1,30177,8,0,1,0,0,0,merge
1943,merge,4,30205,489,0,0,0.5,0,0.5,improvement
1948,merge,1,30177,14,0,1,0,0,0,merge
1954,merge,1,30178,7,0,0,0,0,1,improvement
1968,merge,18,33305,375,199,0.058823529,0.882352941,0,0.058823529,improvement
1983,close,1,32055,4,0,1,0,0,0,close
1986,close,10,32120,88,0,0.1,0.8,0,0.1,improvement
1988,merge,10,32120,88,0,0.1,0.8,0,0.1,improvement
1991,merge,3,32211,189,0,0,1,0,0,merge
1992,merge,2,32242,43,40,1,0,0,0,improvement
1997,close,2,32254,11,5,0,1,0,0,close
2001,close,1,32248,6,0,0,0,0,1,close
2003,merge,2,32272,35,33,1,0,0,0,merge
2006,merge,2,32254,11,5,0,1,0,0,merge
2007,merge,20,32430,266,162,0.133333333,0.866666667,0,0,merge
2008,merge,2,32289,59,0,1,0,0,0,improvement
2019,merge,1,32653,5,0,1,0,0,0,merge
2025,merge,2,32779,3,1,0,0,1,0,merge
2031,merge,2,32798,42,0,1,0,0,0,merge
2032,merge,3,32786,10,0,0,1,0,0,improvement
2059,merge,2,32797,62,0,1,0,0,0,merge
2062,close,1,32783,4,0,1,0,0,0,close
2067,close,2,32773,63,24,1,0,0,0,close
2069,merge,8,,0,0,0.142857143,0,0,0.857142857,improvement
2070,merge,1,32783,4,0,1,0,0,0,merge
2078,close,2,33343,45,10,1,0,0,0,improvement
2079,merge,2,32965,18,0,0.5,0,0,0.5,merge
2089,merge,9,33024,94,0,0.222222222,0.666666667,0.111111111,0,merge
2100,merge,8,32964,92,16,1,0,0,0,improvement
2102,merge,2,33017,64,59,1,0,0,0,merge
2107,merge,1,33046,8,0,1,0,0,0,merge
2118,close,2,33360,17,0,0.5,0.5,0,0,close
